contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250416C00465000,2025-04-11 13:49:13+00:00,465.0,64.43,75.3,77.52,0.0,0.0,,4,1.2175332092285154,True,REGULAR,USD
SPY250416C00470000,2025-04-09 17:32:09+00:00,470.0,61.09,70.31,72.28,0.0,0.0,1.0,6,1.1350140905761719,True,REGULAR,USD
SPY250416C00473000,2025-04-11 17:41:01+00:00,473.0,63.06,67.32,69.39,0.0,0.0,,1,1.1025435498046878,True,REGULAR,USD
SPY250416C00474000,2025-04-11 17:41:01+00:00,474.0,62.3,66.57,68.46,0.0,0.0,,1,1.109379453125,True,REGULAR,USD
SPY250416C00475000,2025-04-11 17:41:01+00:00,475.0,59.59,65.32,67.44,0.0,0.0,,11,1.0788620275878906,True,REGULAR,USD
SPY250416C00476000,2025-04-11 17:41:01+00:00,476.0,58.37,64.32,66.52,0.0,0.0,,2,1.0703171484375003,True,REGULAR,USD
SPY250416C00477000,2025-04-11 17:41:01+00:00,477.0,58.29,63.8,65.75,0.0,0.0,,4,1.0993697375488285,True,REGULAR,USD
SPY250416C00478000,2025-04-09 18:08:31+00:00,478.0,56.81,62.32,64.48,0.0,0.0,,1,1.0410204199218753,True,REGULAR,USD
SPY250416C00479000,2025-04-11 17:41:01+00:00,479.0,56.71,61.46,63.46,0.0,0.0,,1,1.0346727954101564,True,REGULAR,USD
SPY250416C00480000,2025-04-14 17:39:31+00:00,480.0,57.74,60.34,62.4,6.630001,12.972023,5.0,57,1.0102588549804685,True,REGULAR,USD
SPY250416C00482000,2025-04-11 17:41:01+00:00,482.0,52.81,58.34,61.22,0.0,0.0,,1,1.0305224255371095,True,REGULAR,USD
SPY250416C00484000,2025-04-11 19:31:12+00:00,484.0,51.83,56.54,58.49,0.0,0.0,,2,0.9731447998046875,True,REGULAR,USD
SPY250416C00485000,2025-04-11 17:41:01+00:00,485.0,51.73,55.61,57.27,0.0,0.0,2.0,24,0.9509282250976561,True,REGULAR,USD
SPY250416C00486000,2025-04-14 19:04:04+00:00,486.0,55.54,54.36,56.13,30.470001,121.53969,1.0,61,0.9147957739257813,True,REGULAR,USD
SPY250416C00487000,2025-04-11 17:41:01+00:00,487.0,48.08,54.48,54.68,0.0,0.0,,21,0.93945373046875,True,REGULAR,USD
SPY250416C00488000,2025-04-14 16:43:26+00:00,488.0,49.61,53.32,53.55,25.45,105.3394,6.0,19,0.9096688720703124,True,REGULAR,USD
SPY250416C00489000,2025-04-14 19:03:40+00:00,489.0,52.38,52.17,52.4,5.6800003,12.162741,1.0,8,0.8791515991210936,True,REGULAR,USD
SPY250416C00490000,2025-04-10 16:13:10+00:00,490.0,35.2,51.32,51.52,0.0,0.0,7.0,157,0.8806164282226561,True,REGULAR,USD
SPY250416C00491000,2025-04-11 17:46:07+00:00,491.0,46.79,50.1,50.33,0.0,0.0,,6,0.8442398388671875,True,REGULAR,USD
SPY250416C00492000,2025-04-11 19:49:59+00:00,492.0,49.52,49.2,49.41,5.0200005,11.2809,,16,0.840821904296875,True,REGULAR,USD
SPY250416C00493000,2025-04-11 15:27:19+00:00,493.0,47.7,48.48,48.7,12.91,37.108364,2.0,41,0.8576674389648438,True,REGULAR,USD
SPY250416C00494000,2025-04-14 19:11:44+00:00,494.0,48.35,47.34,47.57,12.07,33.26902,10.0,81,0.8297136169433592,True,REGULAR,USD
SPY250416C00495000,2025-04-11 19:23:46+00:00,495.0,49.14,46.31,46.51,6.8199997,16.115313,17.0,156,0.8112811840820311,True,REGULAR,USD
SPY250416C00496000,2025-04-14 19:03:27+00:00,496.0,45.39,45.36,45.57,5.0,12.379302,3.0,48,0.8032246240234374,True,REGULAR,USD
SPY250416C00497000,2025-04-14 19:01:41+00:00,497.0,44.36,44.53,44.74,10.110001,29.51825,1.0,63,0.8065204895019531,True,REGULAR,USD
SPY250416C00498000,2025-04-11 17:17:05+00:00,498.0,37.1,43.71,43.93,0.0,0.0,,74,0.810426700439453,True,REGULAR,USD
SPY250416C00499000,2025-04-11 17:41:01+00:00,499.0,37.5,42.34,42.56,0.0,0.0,,106,0.7602563037109377,True,REGULAR,USD
SPY250416C00500000,2025-04-14 19:17:08+00:00,500.0,41.92,41.15,41.35,4.6799965,12.5671215,52.0,2378,0.7263210961914062,True,REGULAR,USD
SPY250416C00501000,2025-04-14 18:01:00+00:00,501.0,38.8,40.47,40.68,2.6699982,7.3899755,1.0,83,0.7446314599609375,True,REGULAR,USD
SPY250416C00502000,2025-04-14 16:54:11+00:00,502.0,35.31,39.42,39.65,7.3200016,26.152205,3.0,77,0.7266873034667969,True,REGULAR,USD
SPY250416C00503000,2025-04-11 17:42:09+00:00,503.0,37.42,38.36,38.55,3.0499992,8.874017,1.0,189,0.7050810742187501,True,REGULAR,USD
SPY250416C00504000,2025-04-11 15:27:19+00:00,504.0,25.62,37.39,37.56,0.0,0.0,,103,0.6928741650390625,True,REGULAR,USD
SPY250416C00505000,2025-04-14 19:14:14+00:00,505.0,37.92,36.76,36.94,5.1799965,15.821613,15.0,493,0.7128934960937501,True,REGULAR,USD
SPY250416C00506000,2025-04-11 19:50:47+00:00,506.0,31.47,35.42,35.61,-0.15999985,-0.5058484,3.0,145,0.6684603466796877,True,REGULAR,USD
SPY250416C00507000,2025-04-14 16:35:01+00:00,507.0,31.49,34.67,34.88,0.539999,1.7447463,3.0,211,0.6772493212890626,True,REGULAR,USD
SPY250416C00508000,2025-04-11 15:29:41+00:00,508.0,22.99,33.5,33.71,0.0,0.0,,61,0.6479527392578125,True,REGULAR,USD
SPY250416C00509000,2025-04-14 19:17:52+00:00,509.0,33.49,32.62,32.81,7.290001,27.82443,3.0,113,0.6430699755859376,True,REGULAR,USD
SPY250416C00510000,2025-04-14 18:14:56+00:00,510.0,30.0,31.64,31.84,2.4699993,8.972028,34.0,2326,0.6306189282226562,True,REGULAR,USD
SPY250416C00511000,2025-04-14 15:59:10+00:00,511.0,27.33,30.73,30.9,1.4300003,5.521237,14.0,125,0.6221961608886719,True,REGULAR,USD
SPY250416C00512000,2025-04-14 15:18:06+00:00,512.0,28.9,29.62,29.81,2.4699993,9.345438,7.0,79,0.5991251025390626,True,REGULAR,USD
SPY250416C00513000,2025-04-14 14:45:55+00:00,513.0,25.96,28.67,28.85,2.4899998,10.609287,4.0,89,0.5881388842773438,True,REGULAR,USD
SPY250416C00514000,2025-04-14 18:45:23+00:00,514.0,27.62,27.72,27.95,2.460001,9.777429,6.0,125,0.579105771484375,True,REGULAR,USD
SPY250416C00515000,2025-04-14 19:25:11+00:00,515.0,27.37,26.89,27.08,3.290001,13.662794,76.0,634,0.5758099060058592,True,REGULAR,USD
SPY250416C00516000,2025-04-14 19:15:27+00:00,516.0,26.75,25.88,26.06,3.25,13.829787,29.0,159,0.5593305786132813,True,REGULAR,USD
SPY250416C00517000,2025-04-14 19:15:25+00:00,517.0,25.9,24.9,25.08,3.3500004,14.855878,124.0,277,0.5455367712402344,True,REGULAR,USD
SPY250416C00518000,2025-04-14 16:13:30+00:00,518.0,19.35,23.98,24.15,-1.6700001,-7.944814,10.0,436,0.5356491748046875,True,REGULAR,USD
SPY250416C00519000,2025-04-14 17:21:01+00:00,519.0,20.59,23.06,23.25,-0.35000038,-1.6714439,165.0,349,0.526371923828125,True,REGULAR,USD
SPY250416C00520000,2025-04-14 19:25:11+00:00,520.0,22.65,22.36,22.54,2.619999,13.080373,57.0,625,0.5312546875,True,REGULAR,USD
SPY250416C00521000,2025-04-14 17:32:01+00:00,521.0,20.02,21.29,21.46,0.7200012,3.7305765,63.0,427,0.5097705273437501,True,REGULAR,USD
SPY250416C00522000,2025-04-14 19:16:28+00:00,522.0,20.81,20.3,20.52,2.5599995,14.027394,61.0,463,0.5033008654785156,True,REGULAR,USD
SPY250416C00523000,2025-04-14 19:16:43+00:00,523.0,20.03,19.27,19.44,2.3700008,13.420164,37.0,420,0.4813284289550781,True,REGULAR,USD
SPY250416C00524000,2025-04-14 18:28:26+00:00,524.0,18.98,18.66,18.85,1.7600002,10.220675,73.0,235,0.4910939562988281,True,REGULAR,USD
SPY250416C00525000,2025-04-14 19:29:44+00:00,525.0,17.97,17.5,17.67,1.9399986,12.102299,208.0,1075,0.46252978881835943,True,REGULAR,USD
SPY250416C00526000,2025-04-14 18:54:19+00:00,526.0,16.37,16.74,16.91,0.7300005,4.667522,89.0,794,0.4600884069824219,True,REGULAR,USD
SPY250416C00527000,2025-04-14 17:46:55+00:00,527.0,13.41,15.82,16.0,-1.5500002,-10.360964,139.0,319,0.44788149780273434,True,REGULAR,USD
SPY250416C00528000,2025-04-14 18:56:21+00:00,528.0,14.79,15.1,15.25,0.75,5.3418803,140.0,328,0.44470770141601557,True,REGULAR,USD
SPY250416C00529000,2025-04-14 16:06:03+00:00,529.0,12.15,14.32,14.47,-1.2800007,-9.530906,45.0,346,0.4390925231933594,True,REGULAR,USD
SPY250416C00530000,2025-04-14 19:28:58+00:00,530.0,13.84,13.41,13.54,0.9200001,7.1207438,216.0,1911,0.42407802490234375,True,REGULAR,USD
SPY250416C00531000,2025-04-14 18:34:20+00:00,531.0,12.38,12.69,12.8,0.1800003,1.4754124,233.0,543,0.4193173303222656,True,REGULAR,USD
SPY250416C00532000,2025-04-14 19:26:42+00:00,532.0,11.95,11.98,12.08,0.3000002,2.575109,369.0,1209,0.4149228430175781,True,REGULAR,USD
SPY250416C00533000,2025-04-14 19:16:40+00:00,533.0,11.5,11.09,11.2,0.6000004,5.504591,600.0,967,0.4008848974609375,True,REGULAR,USD
SPY250416C00534000,2025-04-14 19:20:17+00:00,534.0,10.45,10.18,10.28,-0.05000019,-0.4761923,705.0,501,0.3841614318847656,True,REGULAR,USD
SPY250416C00535000,2025-04-14 19:30:39+00:00,535.0,9.61,9.59,9.65,-0.2800007,-2.7532022,1552.0,1121,0.3820862573242187,True,REGULAR,USD
SPY250416C00536000,2025-04-14 19:23:47+00:00,536.0,9.2,8.91,8.98,-0.06000042,-0.6479527,2173.0,617,0.37683728637695313,True,REGULAR,USD
SPY250416C00537000,2025-04-14 19:20:36+00:00,537.0,8.54,8.26,8.33,-0.10999966,-1.2716724,3192.0,550,0.3715883154296875,True,REGULAR,USD
SPY250416C00538000,2025-04-14 19:27:38+00:00,538.0,7.68,7.43,7.5,-0.5300002,-6.455545,4420.0,649,0.35608554077148435,True,REGULAR,USD
SPY250416C00539000,2025-04-14 19:30:34+00:00,539.0,6.9,6.85,6.88,-0.52999973,-7.13324,2459.0,257,0.35034829345703117,True,REGULAR,USD
SPY250416C00540000,2025-04-14 19:31:12+00:00,540.0,6.45,6.16,6.2,-0.69000006,-9.663867,5859.0,1517,0.34027759338378905,False,REGULAR,USD
SPY250416C00541000,2025-04-14 19:29:46+00:00,541.0,5.83,5.76,5.8,-0.5100002,-8.0441675,4431.0,685,0.34339035522460937,False,REGULAR,USD
SPY250416C00542000,2025-04-14 19:31:00+00:00,542.0,5.2,5.2,5.23,-0.89000034,-14.495118,3513.0,810,0.33649345153808596,False,REGULAR,USD
SPY250416C00543000,2025-04-14 19:30:28+00:00,543.0,4.68,4.64,4.68,-1.0500002,-18.260872,3361.0,1335,0.32923034057617184,False,REGULAR,USD
SPY250416C00544000,2025-04-14 19:31:08+00:00,544.0,4.21,4.1,4.14,-0.94000006,-18.252428,3782.0,588,0.3210517114257812,False,REGULAR,USD
SPY250416C00545000,2025-04-14 19:29:18+00:00,545.0,3.73,3.64,3.67,-1.1599998,-23.721878,7190.0,561,0.3150703259277343,False,REGULAR,USD
SPY250416C00546000,2025-04-14 19:29:22+00:00,546.0,3.33,3.3,3.33,-1.23,-26.973684,2535.0,609,0.31476515319824216,False,REGULAR,USD
SPY250416C00547000,2025-04-14 19:30:30+00:00,547.0,2.87,2.85,2.87,-1.2800002,-30.843376,2459.0,552,0.3061592822265625,False,REGULAR,USD
SPY250416C00548000,2025-04-14 19:30:18+00:00,548.0,2.59,2.55,2.58,-1.23,-32.19895,2466.0,971,0.3057930749511719,False,REGULAR,USD
SPY250416C00549000,2025-04-14 19:29:33+00:00,549.0,2.24,2.21,2.23,-1.27,-36.182335,2716.0,779,0.3001778967285156,False,REGULAR,USD
SPY250416C00550000,2025-04-14 19:30:53+00:00,550.0,1.94,1.9,1.91,-1.28,-39.751553,8505.0,4318,0.2946847875976562,False,REGULAR,USD
SPY250416C00551000,2025-04-14 19:26:33+00:00,551.0,1.64,1.63,1.65,-1.3000001,-44.217686,2256.0,962,0.2912668530273437,False,REGULAR,USD
SPY250416C00552000,2025-04-14 19:28:38+00:00,552.0,1.48,1.4,1.42,-1.1399999,-43.511448,2672.0,896,0.28833719482421866,False,REGULAR,USD
SPY250416C00553000,2025-04-14 19:31:06+00:00,553.0,1.2,1.22,1.24,-1.2,-49.18033,2973.0,589,0.2876047802734374,False,REGULAR,USD
SPY250416C00554000,2025-04-14 19:27:15+00:00,554.0,1.0,1.01,1.03,-1.22,-54.954956,1448.0,688,0.28247787841796873,False,REGULAR,USD
SPY250416C00555000,2025-04-14 19:30:10+00:00,555.0,0.9,0.87,0.89,-1.0600001,-54.081635,3529.0,1114,0.28186753295898437,False,REGULAR,USD
SPY250416C00556000,2025-04-14 19:30:18+00:00,556.0,0.74,0.72,0.74,-1.01,-57.714287,2241.0,1838,0.2784495983886719,False,REGULAR,USD
SPY250416C00557000,2025-04-14 19:17:26+00:00,557.0,0.57,0.6,0.62,-0.96999997,-62.987015,2288.0,1240,0.27637442382812494,False,REGULAR,USD
SPY250416C00558000,2025-04-14 19:27:58+00:00,558.0,0.51,0.5,0.52,-0.87,-63.04348,1672.0,1217,0.2749095947265625,False,REGULAR,USD
SPY250416C00559000,2025-04-14 19:29:57+00:00,559.0,0.42,0.41,0.43,-0.86,-67.1875,1346.0,349,0.2727123510742187,False,REGULAR,USD
SPY250416C00560000,2025-04-14 19:31:15+00:00,560.0,0.36,0.34,0.36,-0.77,-68.75,5327.0,1899,0.27197993652343744,False,REGULAR,USD
SPY250416C00561000,2025-04-14 19:28:25+00:00,561.0,0.3,0.28,0.3,-0.71,-70.29703,791.0,1188,0.2710033837890625,False,REGULAR,USD
SPY250416C00562000,2025-04-14 19:26:04+00:00,562.0,0.22,0.23,0.25,-0.53,-70.666664,1599.0,402,0.270515107421875,False,REGULAR,USD
SPY250416C00563000,2025-04-14 19:29:19+00:00,563.0,0.2,0.19,0.21,-0.55,-73.333336,1357.0,776,0.2710033837890625,False,REGULAR,USD
SPY250416C00564000,2025-04-14 19:28:03+00:00,564.0,0.16,0.16,0.17,-0.52,-76.4706,1454.0,944,0.2695385546875,False,REGULAR,USD
SPY250416C00565000,2025-04-14 19:28:41+00:00,565.0,0.12,0.12,0.13,-0.45999998,-77.966095,2155.0,3385,0.26563234375,False,REGULAR,USD
SPY250416C00566000,2025-04-14 19:26:44+00:00,566.0,0.1,0.1,0.11,-0.39000002,-79.591835,703.0,669,0.266608896484375,False,REGULAR,USD
SPY250416C00567000,2025-04-14 18:50:48+00:00,567.0,0.08,0.09,0.1,-0.33999997,-80.95238,992.0,687,0.27149166015625,False,REGULAR,USD
SPY250416C00568000,2025-04-14 18:54:59+00:00,568.0,0.07,0.07,0.08,-0.32,-82.051285,1204.0,1264,0.270515107421875,False,REGULAR,USD
SPY250416C00569000,2025-04-14 19:08:52+00:00,569.0,0.06,0.06,0.07,-0.28,-82.35294,184.0,794,0.27246821289062495,False,REGULAR,USD
SPY250416C00570000,2025-04-14 19:13:43+00:00,570.0,0.06,0.05,0.06,-0.22,-78.57143,1942.0,3254,0.274421318359375,False,REGULAR,USD
SPY250416C00571000,2025-04-14 19:15:26+00:00,571.0,0.03,0.04,0.06,-0.22999999,-88.46153,214.0,435,0.28125718749999995,False,REGULAR,USD
SPY250416C00572000,2025-04-14 19:05:44+00:00,572.0,0.03,0.04,0.05,-0.2,-86.95652,204.0,753,0.282233740234375,False,REGULAR,USD
SPY250416C00573000,2025-04-14 18:39:24+00:00,573.0,0.04,0.03,0.04,-0.15,-78.94737,273.0,444,0.28125718749999995,False,REGULAR,USD
SPY250416C00574000,2025-04-14 19:28:23+00:00,574.0,0.03,0.03,0.04,-0.14,-77.77777,208.0,122,0.2890696093749999,False,REGULAR,USD
SPY250416C00575000,2025-04-14 19:31:47+00:00,575.0,0.03,0.02,0.03,-0.120000005,-85.71429,1297.0,1933,0.28516339843749994,False,REGULAR,USD
SPY250416C00576000,2025-04-14 19:12:40+00:00,576.0,0.03,0.02,0.04,-0.089999996,-75.0,364.0,340,0.30274134765625,False,REGULAR,USD
SPY250416C00577000,2025-04-14 18:53:56+00:00,577.0,0.03,0.02,0.03,-0.08,-72.72727,331.0,257,0.29883513671874995,False,REGULAR,USD
SPY250416C00578000,2025-04-14 18:55:31+00:00,578.0,0.03,0.02,0.03,-0.07,-70.0,320.0,198,0.30664755859375,False,REGULAR,USD
SPY250416C00579000,2025-04-14 18:42:00+00:00,579.0,0.04,0.02,0.03,-0.060000002,-60.0,60.0,266,0.31250687499999996,False,REGULAR,USD
SPY250416C00580000,2025-04-14 17:43:18+00:00,580.0,0.03,0.02,0.03,-0.049999997,-55.555553,651.0,2701,0.32031929687499994,False,REGULAR,USD
SPY250416C00581000,2025-04-14 17:27:52+00:00,581.0,0.02,0.01,0.03,-0.06,-75.0,59.0,174,0.32617861328125,False,REGULAR,USD
SPY250416C00582000,2025-04-14 18:47:39+00:00,582.0,0.03,0.01,0.03,-0.049999997,-62.499996,28.0,72,0.3320379296875,False,REGULAR,USD
SPY250416C00583000,2025-04-14 15:00:57+00:00,583.0,0.03,0.01,0.03,-0.07,-70.0,57.0,44,0.3398503515625,False,REGULAR,USD
SPY250416C00584000,2025-04-14 19:00:43+00:00,584.0,0.02,0.01,0.03,-0.08,-80.00001,1111.0,142,0.34570966796874997,False,REGULAR,USD
SPY250416C00585000,2025-04-14 19:01:34+00:00,585.0,0.02,0.01,0.02,-0.04,-66.66667,27.0,69,0.335944140625,False,REGULAR,USD
SPY250416C00586000,2025-04-14 15:49:27+00:00,586.0,0.02,0.01,0.02,-0.04,-66.66667,64.0,163,0.3437565625,False,REGULAR,USD
SPY250416C00587000,2025-04-14 17:59:24+00:00,587.0,0.03,0.01,0.02,-0.03,-50.0,261.0,332,0.35156898437499995,False,REGULAR,USD
SPY250416C00588000,2025-04-14 14:13:41+00:00,588.0,0.03,0.01,0.02,-0.03,-50.0,8.0,79,0.35547519531249994,False,REGULAR,USD
SPY250416C00589000,2025-04-14 15:52:43+00:00,589.0,0.01,0.01,0.02,-0.049999997,-83.333336,4.0,106,0.3632876171875,False,REGULAR,USD
SPY250416C00590000,2025-04-14 18:03:14+00:00,590.0,0.02,0.01,0.02,-0.030000001,-60.0,281.0,2600,0.367193828125,False,REGULAR,USD
SPY250416C00591000,2025-04-11 14:14:09+00:00,591.0,0.01,0.01,0.02,-0.080000006,-88.88889,20.0,313,0.37500625,False,REGULAR,USD
SPY250416C00592000,2025-04-14 14:54:25+00:00,592.0,0.01,0.01,0.02,-0.03,-75.0,12.0,14,0.38281867187499996,False,REGULAR,USD
SPY250416C00593000,2025-04-10 17:12:14+00:00,593.0,0.08,0.01,0.02,0.0,0.0,44.0,30,0.38672488281249995,False,REGULAR,USD
SPY250416C00594000,2025-04-14 18:25:34+00:00,594.0,0.02,0.0,0.02,-0.06,-75.0,50.0,48,0.39453730468750003,False,REGULAR,USD
SPY250416C00595000,2025-04-14 17:36:26+00:00,595.0,0.01,0.0,0.02,-0.049999997,-83.333336,3.0,31,0.398443515625,False,REGULAR,USD
SPY250416C00596000,2025-04-11 13:47:55+00:00,596.0,0.06,0.0,0.02,0.0,0.0,,51,0.4062559375,False,REGULAR,USD
SPY250416C00597000,2025-04-10 17:22:04+00:00,597.0,0.09,0.0,0.02,0.0,0.0,4.0,5,0.4101621484375,False,REGULAR,USD
SPY250416C00598000,2025-04-10 15:51:37+00:00,598.0,0.05,0.0,0.02,0.0,0.0,,12,0.41797457031249996,False,REGULAR,USD
SPY250416C00599000,2025-04-10 18:49:54+00:00,599.0,0.06,0.0,0.02,0.0,0.0,151.0,172,0.42188078125,False,REGULAR,USD
SPY250416C00600000,2025-04-14 16:16:59+00:00,600.0,0.02,0.01,0.02,-0.02,-66.66667,156.0,987,0.42969320312500003,False,REGULAR,USD
SPY250416C00610000,2025-04-14 19:17:33+00:00,610.0,0.01,0.0,0.02,-0.02,-66.66667,249.0,326,0.48828636718750007,False,REGULAR,USD
