contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
SPY250415C00475000,2025-04-14 15:31:47+00:00,475.0,61.52,65.47,68.05,1.2099991,2.0062993,4.0,122,1.378176937255859,True,REGULAR,USD
SPY250415C00476000,2025-04-11 17:41:01+00:00,476.0,58.44,64.22,66.45,0.0,0.0,,7,1.2978550732421872,True,REGULAR,USD
SPY250415C00477000,2025-04-10 14:52:43+00:00,477.0,52.94,63.4,65.5,0.0,0.0,,2,1.2990757702636717,True,REGULAR,USD
SPY250415C00478000,2025-04-11 17:41:01+00:00,478.0,56.92,62.22,64.55,0.0,0.0,,9,1.272708714599609,True,REGULAR,USD
SPY250415C00479000,2025-04-10 14:52:43+00:00,479.0,50.98,61.22,64.05,0.0,0.0,,2,1.292728145751953,True,REGULAR,USD
SPY250415C00480000,2025-04-11 17:41:01+00:00,480.0,56.95,60.44,61.64,2.2200012,4.0562787,4.0,105,1.1865275048828123,True,REGULAR,USD
SPY250415C00481000,2025-04-10 14:52:43+00:00,481.0,49.23,59.57,61.44,0.0,0.0,,5,1.2404823132324214,True,REGULAR,USD
SPY250415C00482000,2025-04-11 17:41:01+00:00,482.0,53.1,58.67,60.55,0.0,0.0,,13,1.2387733374023435,True,REGULAR,USD
SPY250415C00483000,2025-04-11 17:41:01+00:00,483.0,51.82,57.22,59.6,0.0,0.0,,6,1.1936075476074217,True,REGULAR,USD
SPY250415C00484000,2025-04-11 17:41:01+00:00,484.0,50.85,56.48,58.43,0.0,0.0,,317,1.18359783203125,True,REGULAR,USD
SPY250415C00485000,2025-04-11 17:41:01+00:00,485.0,50.35,55.48,57.38,0.0,0.0,29.0,189,1.1633342614746094,True,REGULAR,USD
SPY250415C00486000,2025-04-11 15:27:18+00:00,486.0,39.26,54.22,56.45,0.0,0.0,,17,1.133305114746094,True,REGULAR,USD
SPY250415C00487000,2025-04-11 17:41:01+00:00,487.0,48.43,53.23,55.62,0.0,0.0,,61,1.129398884277344,True,REGULAR,USD
SPY250415C00488000,2025-04-11 15:27:18+00:00,488.0,37.5,52.46,54.46,0.0,0.0,,54,1.1174360534667969,True,REGULAR,USD
SPY250415C00489000,2025-04-11 17:41:01+00:00,489.0,46.39,51.23,53.47,0.0,0.0,,137,1.085697930908203,True,REGULAR,USD
SPY250415C00490000,2025-04-14 15:48:58+00:00,490.0,46.22,50.71,52.48,10.460003,29.250568,25.0,245,1.101811131591797,True,REGULAR,USD
SPY250415C00491000,2025-04-11 13:36:06+00:00,491.0,52.92,49.55,51.44,16.5,45.30478,,58,1.0717819848632817,True,REGULAR,USD
SPY250415C00492000,2025-04-11 19:36:09+00:00,492.0,45.22,48.81,50.56,1.550003,3.5493546,4.0,79,1.0795944458007813,True,REGULAR,USD
SPY250415C00493000,2025-04-11 15:47:11+00:00,493.0,36.21,47.23,49.65,0.0,0.0,,78,1.0310107043457033,True,REGULAR,USD
SPY250415C00494000,2025-04-14 16:40:06+00:00,494.0,43.33,46.23,49.06,10.440002,31.742178,4.0,66,1.0402880017089848,True,REGULAR,USD
SPY250415C00495000,2025-04-14 16:42:29+00:00,495.0,42.58,45.26,47.39,1.9700012,4.8510246,6.0,211,0.9826661889648438,True,REGULAR,USD
SPY250415C00496000,2025-04-14 15:07:20+00:00,496.0,45.29,44.37,46.48,14.720001,48.151787,2.0,65,0.9787599780273439,True,REGULAR,USD
SPY250415C00497000,2025-04-14 17:31:58+00:00,497.0,39.89,43.24,45.8,0.79999924,2.0465572,10.0,115,0.973633076171875,True,REGULAR,USD
SPY250415C00498000,2025-04-14 16:19:59+00:00,498.0,39.18,42.44,44.46,1.9000015,5.096571,1.0,218,0.9479985668945312,True,REGULAR,USD
SPY250415C00499000,2025-04-11 19:32:16+00:00,499.0,37.28,42.06,43.54,0.66999817,1.830096,8.0,234,0.9729006616210938,True,REGULAR,USD
SPY250415C00500000,2025-04-14 18:27:04+00:00,500.0,41.61,41.15,41.31,5.920002,16.587286,111.0,723,0.8869640209960936,True,REGULAR,USD
SPY250415C00501000,2025-04-14 18:27:04+00:00,501.0,39.61,39.42,40.19,4.1800003,11.797913,9.0,163,0.8149432568359375,True,REGULAR,USD
SPY250415C00502000,2025-04-11 18:03:16+00:00,502.0,39.61,38.63,40.49,4.619999,13.203769,2.0,63,0.8930674755859375,True,REGULAR,USD
SPY250415C00503000,2025-04-14 13:53:34+00:00,503.0,37.83,37.24,39.49,4.510002,13.53542,27.0,205,0.8527846752929689,True,REGULAR,USD
SPY250415C00504000,2025-04-14 13:51:58+00:00,504.0,33.6,36.25,38.58,1.079998,3.321027,2.0,151,0.84179845703125,True,REGULAR,USD
SPY250415C00505000,2025-04-14 19:24:43+00:00,505.0,37.14,36.14,36.3,5.91,18.924112,97.0,689,0.8017597949218749,True,REGULAR,USD
SPY250415C00506000,2025-04-14 19:25:32+00:00,506.0,36.35,34.63,36.08,5.6799984,18.51972,13.0,195,0.8005391040039063,True,REGULAR,USD
SPY250415C00507000,2025-04-14 16:03:40+00:00,507.0,30.65,34.2,35.83,1.4799995,5.0737042,13.0,99,0.8547377807617188,True,REGULAR,USD
SPY250415C00508000,2025-04-14 14:15:33+00:00,508.0,27.2,32.26,35.12,-0.59000015,-2.1230664,16.0,113,0.8027363476562499,True,REGULAR,USD
SPY250415C00509000,2025-04-14 19:02:43+00:00,509.0,32.24,32.21,32.4,4.5600014,16.473993,13.0,71,0.743166630859375,True,REGULAR,USD
SPY250415C00510000,2025-04-14 19:23:27+00:00,510.0,31.66,31.54,31.71,4.58,16.912851,122.0,1185,0.7602563037109377,True,REGULAR,USD
SPY250415C00511000,2025-04-14 18:14:18+00:00,511.0,28.35,30.24,30.42,2.4500008,9.459462,13.0,105,0.7113065979003907,True,REGULAR,USD
SPY250415C00512000,2025-04-14 17:45:43+00:00,512.0,28.51,29.26,29.43,3.5300007,14.131308,44.0,294,0.695437615966797,True,REGULAR,USD
SPY250415C00513000,2025-04-14 18:05:52+00:00,513.0,26.39,28.47,28.73,2.1999989,9.094662,27.0,96,0.7041045214843751,True,REGULAR,USD
SPY250415C00514000,2025-04-14 18:02:21+00:00,514.0,25.88,27.44,27.62,3.3799992,15.022218,24.0,233,0.6792024267578126,True,REGULAR,USD
SPY250415C00515000,2025-04-14 19:25:23+00:00,515.0,26.78,26.19,26.39,3.9400005,17.25044,34.0,520,0.6369665209960937,True,REGULAR,USD
SPY250415C00516000,2025-04-14 18:17:18+00:00,516.0,23.92,25.63,25.81,1.9899998,9.074326,24.0,325,0.6613803393554689,True,REGULAR,USD
SPY250415C00517000,2025-04-14 18:33:20+00:00,517.0,23.8,24.13,24.32,2.3400002,10.904009,42.0,333,0.594730615234375,True,REGULAR,USD
SPY250415C00518000,2025-04-14 19:10:27+00:00,518.0,23.8,23.24,23.46,3.369999,16.495344,63.0,303,0.5891154370117189,True,REGULAR,USD
SPY250415C00519000,2025-04-14 15:56:12+00:00,519.0,18.93,22.42,22.6,-0.4699993,-2.4226768,36.0,427,0.5861857788085938,True,REGULAR,USD
SPY250415C00520000,2025-04-14 19:08:53+00:00,520.0,22.35,21.43,21.57,3.6400013,19.454844,227.0,1033,0.5667767932128907,True,REGULAR,USD
SPY250415C00521000,2025-04-14 18:57:17+00:00,521.0,20.1,20.28,20.43,2.58,14.7260275,131.0,629,0.5347946911621093,True,REGULAR,USD
SPY250415C00522000,2025-04-14 19:13:42+00:00,522.0,20.69,19.7,19.85,3.6100006,21.135836,133.0,749,0.5535933312988282,True,REGULAR,USD
SPY250415C00523000,2025-04-14 19:26:21+00:00,523.0,18.72,18.45,18.58,2.3799992,14.565477,95.0,488,0.5117236328125,True,REGULAR,USD
SPY250415C00524000,2025-04-14 19:29:41+00:00,524.0,17.92,17.41,17.54,2.58,16.818775,180.0,960,0.4946339599609375,True,REGULAR,USD
SPY250415C00525000,2025-04-14 19:31:26+00:00,525.0,16.76,16.48,16.61,2.0300007,13.781404,784.0,1099,0.4810842907714844,True,REGULAR,USD
SPY250415C00526000,2025-04-14 19:28:09+00:00,526.0,15.98,15.55,15.7,1.6499996,11.514303,174.0,765,0.4687553125,True,REGULAR,USD
SPY250415C00527000,2025-04-14 19:25:32+00:00,527.0,15.55,15.17,15.32,2.1800003,16.305162,325.0,986,0.4973194799804688,True,REGULAR,USD
SPY250415C00528000,2025-04-14 19:31:04+00:00,528.0,13.86,13.86,13.95,1.0599995,8.153841,1039.0,341,0.44775942871093743,True,REGULAR,USD
SPY250415C00529000,2025-04-14 19:25:47+00:00,529.0,13.44,12.95,13.09,1.4499998,12.0934105,614.0,596,0.43726148681640625,True,REGULAR,USD
SPY250415C00530000,2025-04-14 19:28:09+00:00,530.0,12.5,12.33,12.46,1.0,8.695652,1351.0,1784,0.4426325268554688,True,REGULAR,USD
SPY250415C00531000,2025-04-14 19:30:56+00:00,531.0,11.44,11.14,11.27,0.7399998,6.915886,316.0,836,0.4066221447753906,True,REGULAR,USD
SPY250415C00532000,2025-04-14 19:11:27+00:00,532.0,10.59,10.69,10.81,0.44000053,4.334981,358.0,772,0.42163664306640625,True,REGULAR,USD
SPY250415C00533000,2025-04-14 19:29:52+00:00,533.0,9.73,9.63,9.75,0.10999966,1.1434476,1407.0,375,0.393560751953125,True,REGULAR,USD
SPY250415C00534000,2025-04-14 19:25:44+00:00,534.0,9.23,8.79,8.91,0.28999996,3.2438476,1501.0,1183,0.379889013671875,True,REGULAR,USD
SPY250415C00535000,2025-04-14 19:28:02+00:00,535.0,8.46,8.08,8.15,0.06000042,0.71429074,6079.0,2296,0.37036762451171873,True,REGULAR,USD
SPY250415C00536000,2025-04-14 19:31:07+00:00,536.0,7.28,7.39,7.49,-0.5899997,-7.4968195,7930.0,640,0.36597313720703123,True,REGULAR,USD
SPY250415C00537000,2025-04-14 19:30:30+00:00,537.0,6.48,6.4,6.47,-0.9200001,-12.432433,13607.0,1764,0.33704276245117193,True,REGULAR,USD
SPY250415C00538000,2025-04-14 19:31:07+00:00,538.0,5.78,5.87,5.94,-1.0699997,-15.620434,15532.0,1348,0.33777517700195314,True,REGULAR,USD
SPY250415C00539000,2025-04-14 19:31:36+00:00,539.0,5.04,5.01,5.05,-1.1799998,-18.97106,14590.0,415,0.31409377319335935,True,REGULAR,USD
SPY250415C00540000,2025-04-14 19:31:36+00:00,540.0,4.4,4.39,4.42,-1.5299997,-25.801008,43853.0,3135,0.3048165222167969,False,REGULAR,USD
SPY250415C00541000,2025-04-14 19:31:45+00:00,541.0,3.8,3.79,3.83,-1.6200001,-29.889301,23947.0,1613,0.295905478515625,False,REGULAR,USD
SPY250415C00542000,2025-04-14 19:31:45+00:00,542.0,3.25,3.25,3.27,-1.6599998,-33.80855,30789.0,753,0.2866282275390625,False,REGULAR,USD
SPY250415C00543000,2025-04-14 19:31:08+00:00,543.0,2.88,2.84,2.85,-1.77,-38.064514,21082.0,1337,0.28394270751953116,False,REGULAR,USD
SPY250415C00544000,2025-04-14 19:30:40+00:00,544.0,2.4,2.4,2.41,-1.77,-42.44604,20241.0,931,0.27735097656249996,False,REGULAR,USD
SPY250415C00545000,2025-04-14 19:31:30+00:00,545.0,2.02,1.97,1.99,-1.8299999,-47.532467,40270.0,3301,0.2694164855957031,False,REGULAR,USD
SPY250415C00546000,2025-04-14 19:30:37+00:00,546.0,1.66,1.65,1.66,-1.9,-51.771114,10737.0,1422,0.2651440673828125,False,REGULAR,USD
SPY250415C00547000,2025-04-14 19:30:51+00:00,547.0,1.39,1.39,1.4,-1.8100001,-56.5625,11410.0,1207,0.26355716918945316,False,REGULAR,USD
SPY250415C00548000,2025-04-14 19:31:28+00:00,548.0,1.13,1.12,1.14,-1.8000001,-61.643833,15048.0,768,0.25928475097656256,False,REGULAR,USD
SPY250415C00549000,2025-04-14 19:29:59+00:00,549.0,0.94,0.9,0.91,-1.71,-64.5283,8019.0,955,0.25440198730468755,False,REGULAR,USD
SPY250415C00550000,2025-04-14 19:31:08+00:00,550.0,0.73,0.75,0.77,-1.6800001,-69.70954,37021.0,3503,0.25586681640625003,False,REGULAR,USD
SPY250415C00551000,2025-04-14 19:30:08+00:00,551.0,0.63,0.58,0.59,-1.57,-71.36363,9396.0,1286,0.2500075,False,REGULAR,USD
SPY250415C00552000,2025-04-14 19:31:10+00:00,552.0,0.48,0.47,0.49,-1.52,-76.0,6364.0,691,0.2512281909179687,False,REGULAR,USD
SPY250415C00553000,2025-04-14 19:30:26+00:00,553.0,0.39,0.37,0.39,-1.42,-78.45304,6051.0,1259,0.2500075,False,REGULAR,USD
SPY250415C00554000,2025-04-14 19:30:55+00:00,554.0,0.31,0.3,0.31,-1.3,-80.24692,6786.0,1159,0.249030947265625,False,REGULAR,USD
SPY250415C00555000,2025-04-14 19:31:11+00:00,555.0,0.24,0.24,0.25,-1.1899999,-82.638885,14941.0,2809,0.24951922363281248,False,REGULAR,USD
SPY250415C00556000,2025-04-14 19:27:16+00:00,556.0,0.2,0.19,0.2,-1.0799999,-84.37499,3679.0,1086,0.2500075,False,REGULAR,USD
SPY250415C00557000,2025-04-14 19:30:02+00:00,557.0,0.16,0.15,0.16,-0.98,-85.96491,2422.0,598,0.25049577636718745,False,REGULAR,USD
SPY250415C00558000,2025-04-14 19:31:10+00:00,558.0,0.11,0.11,0.13,-0.93999994,-89.5238,3534.0,537,0.25196060546875,False,REGULAR,USD
SPY250415C00559000,2025-04-14 19:31:45+00:00,559.0,0.08,0.09,0.1,-0.78000003,-88.63636,2931.0,1765,0.2514723291015625,False,REGULAR,USD
SPY250415C00560000,2025-04-14 19:29:17+00:00,560.0,0.08,0.07,0.08,-0.7,-90.909096,11795.0,5473,0.252937158203125,False,REGULAR,USD
SPY250415C00561000,2025-04-14 19:26:38+00:00,561.0,0.06,0.06,0.07,-0.63,-91.30435,8259.0,624,0.257819921875,False,REGULAR,USD
SPY250415C00562000,2025-04-14 19:27:16+00:00,562.0,0.05,0.05,0.06,-0.59,-93.65079,2032.0,2642,0.2617261328125,False,REGULAR,USD
SPY250415C00563000,2025-04-14 19:30:40+00:00,563.0,0.05,0.04,0.05,-0.51,-92.72727,1001.0,460,0.26367923828125,False,REGULAR,USD
SPY250415C00564000,2025-04-14 19:29:10+00:00,564.0,0.04,0.03,0.04,-0.45000002,-91.83673,1344.0,676,0.26563234375,False,REGULAR,USD
SPY250415C00565000,2025-04-14 19:27:38+00:00,565.0,0.03,0.03,0.04,-0.4,-90.90909,4404.0,1393,0.27539787109374997,False,REGULAR,USD
SPY250415C00566000,2025-04-14 19:31:29+00:00,566.0,0.03,0.03,0.04,-0.33,-91.666664,1604.0,2329,0.28321029296874994,False,REGULAR,USD
SPY250415C00567000,2025-04-14 19:31:36+00:00,567.0,0.03,0.02,0.03,-0.3,-93.75,1441.0,1680,0.28125718749999995,False,REGULAR,USD
SPY250415C00568000,2025-04-14 18:54:25+00:00,568.0,0.03,0.02,0.03,-0.26,-89.655174,690.0,1161,0.2910227148437499,False,REGULAR,USD
SPY250415C00569000,2025-04-14 19:26:57+00:00,569.0,0.02,0.02,0.03,-0.22,-91.66667,1104.0,965,0.29883513671874995,False,REGULAR,USD
SPY250415C00570000,2025-04-14 19:31:27+00:00,570.0,0.02,0.01,0.02,-0.2,-90.90909,3558.0,2928,0.2929758203124999,False,REGULAR,USD
SPY250415C00571000,2025-04-14 19:30:09+00:00,571.0,0.01,0.01,0.02,-0.16,-88.88889,670.0,1062,0.3007882421875,False,REGULAR,USD
SPY250415C00572000,2025-04-14 19:12:44+00:00,572.0,0.02,0.01,0.02,-0.099999994,-83.333336,486.0,326,0.31055376953124997,False,REGULAR,USD
SPY250415C00573000,2025-04-14 18:09:59+00:00,573.0,0.02,0.01,0.02,-0.120000005,-85.71429,335.0,461,0.31836619140624994,False,REGULAR,USD
SPY250415C00574000,2025-04-14 19:27:54+00:00,574.0,0.01,0.01,0.02,-0.1,-83.33333,453.0,1611,0.32813171874999997,False,REGULAR,USD
SPY250415C00575000,2025-04-14 18:42:30+00:00,575.0,0.02,0.01,0.02,-0.09,-81.818184,2360.0,1255,0.335944140625,False,REGULAR,USD
SPY250415C00576000,2025-04-14 18:03:11+00:00,576.0,0.02,0.01,0.02,-0.08,-80.00001,639.0,915,0.3437565625,False,REGULAR,USD
SPY250415C00577000,2025-04-14 19:12:49+00:00,577.0,0.01,0.01,0.02,-0.080000006,-88.88889,513.0,351,0.35156898437499995,False,REGULAR,USD
SPY250415C00578000,2025-04-14 15:27:01+00:00,578.0,0.01,0.01,0.02,-0.060000002,-85.71429,153.0,480,0.35938140625,False,REGULAR,USD
SPY250415C00579000,2025-04-14 17:17:46+00:00,579.0,0.02,0.01,0.02,-0.05,-71.42857,55.0,255,0.367193828125,False,REGULAR,USD
SPY250415C00580000,2025-04-14 19:22:56+00:00,580.0,0.01,0.01,0.02,-0.060000002,-85.71429,452.0,830,0.37500625,False,REGULAR,USD
SPY250415C00581000,2025-04-14 17:37:01+00:00,581.0,0.01,0.01,0.02,-0.060000002,-85.71429,176.0,381,0.38281867187499996,False,REGULAR,USD
SPY250415C00582000,2025-04-14 19:10:51+00:00,582.0,0.01,0.0,0.01,-0.049999997,-83.333336,94.0,176,0.367193828125,False,REGULAR,USD
SPY250415C00583000,2025-04-14 18:35:19+00:00,583.0,0.01,0.0,0.01,-0.049999997,-83.333336,365.0,113,0.3711000390625,False,REGULAR,USD
SPY250415C00584000,2025-04-14 18:56:57+00:00,584.0,0.01,0.0,0.01,-0.060000002,-85.71429,168.0,137,0.3789124609375,False,REGULAR,USD
SPY250415C00585000,2025-04-14 18:12:21+00:00,585.0,0.02,0.0,0.01,-0.02,-50.0,103.0,211,0.38281867187499996,False,REGULAR,USD
SPY250415C00586000,2025-04-14 15:08:54+00:00,586.0,0.01,0.0,0.01,-0.03,-75.0,13.0,140,0.39063109375,False,REGULAR,USD
SPY250415C00587000,2025-04-14 19:13:00+00:00,587.0,0.01,0.0,0.01,-0.02,-66.66667,68.0,56,0.398443515625,False,REGULAR,USD
SPY250415C00588000,2025-04-14 15:29:08+00:00,588.0,0.01,0.0,0.01,-0.02,-66.66667,1004.0,120,0.4062559375,False,REGULAR,USD
SPY250415C00589000,2025-04-14 18:07:27+00:00,589.0,0.02,0.0,0.01,-0.030000001,-60.0,246.0,118,0.414068359375,False,REGULAR,USD
SPY250415C00590000,2025-04-14 16:23:38+00:00,590.0,0.01,0.0,0.01,-0.03,-75.0,38.0,275,0.42188078125,False,REGULAR,USD
SPY250415C00591000,2025-04-14 17:56:05+00:00,591.0,0.02,0.0,0.01,-0.030000001,-60.0,102.0,580,0.42969320312500003,False,REGULAR,USD
SPY250415C00592000,2025-04-14 18:28:26+00:00,592.0,0.01,0.0,0.01,-0.01,-50.0,111.0,91,0.437505625,False,REGULAR,USD
SPY250415C00593000,2025-04-14 17:33:14+00:00,593.0,0.01,0.0,0.01,-0.02,-66.66667,142.0,64,0.445318046875,False,REGULAR,USD
SPY250415C00594000,2025-04-14 17:27:04+00:00,594.0,0.01,0.0,0.01,-0.02,-66.66667,11.0,40,0.45313046875,False,REGULAR,USD
SPY250415C00595000,2025-04-14 14:18:31+00:00,595.0,0.01,0.0,0.01,-0.01,-50.0,40.0,60,0.46094289062500005,False,REGULAR,USD
SPY250415C00596000,2025-04-14 18:04:47+00:00,596.0,0.01,0.0,0.01,-0.04,-80.00001,842.0,256,0.4687553125,False,REGULAR,USD
SPY250415C00597000,2025-04-14 17:20:57+00:00,597.0,0.01,0.0,0.01,-0.03,-75.0,962.0,214,0.4687553125,False,REGULAR,USD
SPY250415C00598000,2025-04-14 17:37:50+00:00,598.0,0.01,0.0,0.01,-0.049999997,-83.333336,225.0,21,0.476567734375,False,REGULAR,USD
SPY250415C00599000,2025-04-14 16:39:45+00:00,599.0,0.01,0.0,0.01,-0.03,-75.0,252.0,16,0.48438015625,False,REGULAR,USD
SPY250415C00600000,2025-04-14 18:54:46+00:00,600.0,0.01,0.0,0.01,-0.01,-50.0,240.0,959,0.49219257812500006,False,REGULAR,USD
